242032	3561444	3	242532	3558189.9	4132.34	0	5.27	36992.37	0	133.09	210.01	8.74	57	51.38	5.42	33.2	261	0	200
242032	3560900	3	242532	3557645.9	4128.82	0	5.28	36992.04	0	133.09	210.01	8.74	57	51.39	5.42	33.2	268	0	200
242300	3559200	3	242800	3555944.6	4131.23	0	5.28	36990.97	0	133.1	210.01	8.73	57	51.4	5.41	33.18	282	0	200
242400	3559200	3	242900	3555944.2	4132.77	0	5.28	36990.95	0	133.1	210.01	8.73	57	51.4	5.41	33.18	289	0	200
242232	3559650	3	242732	3556395	4130.95	0	5.28	36991.25	0	133.09	210.01	8.73	57	51.4	5.42	33.19	296	0	200
242250	3559400	3	242750	3556144.9	4130.65	0	5.28	36991.1	0	133.1	210.01	8.73	57	51.4	5.42	33.18	299	0	200
242250	3559350	3	242750	3556094.9	4130.73	0	5.28	36991.07	0	133.1	210.01	8.73	57	51.4	5.42	33.18	300	0	200
242132	3561000	3	242632	3557745.5	4129.48	0	5.28	36992.08	0	133.09	210.01	8.73	57	51.39	5.42	33.2	308	0	200
242132	3561982	3	242632	3558727.6	4131.85	0	5.27	36992.68	0	133.09	210.01	8.73	57	51.38	5.42	33.21	311	0	200
241932	3562032	3	242432	3558778.4	4126.77	0	5.27	36992.74	0	133.09	210.01	8.74	57	51.37	5.42	33.21	324	0	200
241932	3561982	3	242432	3558728.4	4127.09	0	5.27	36992.71	0	133.09	210.01	8.74	57	51.37	5.42	33.21	325	0	200
241882	3560750	3	242382	3557496.5	4127.26	0	5.27	36991.97	0	133.09	210.01	8.74	57	51.39	5.42	33.2	343	0	200
242132	3560050	3	242632	3556795.4	4130.17	0	5.28	36991.51	0	133.09	210.01	8.73	57	51.39	5.42	33.19	347	0	200
242082	3560100	3	242582	3556845.6	4129.64	0	5.28	36991.55	0	133.09	210.01	8.73	57	51.39	5.42	33.19	349	0	200
242082	3560050	3	242582	3556795.6	4129.77	0	5.28	36991.52	0	133.09	210.01	8.73	57	51.39	5.42	33.19	350	0	200
242082	3560000	3	242582	3556745.6	4130.08	0	5.28	36991.49	0	133.09	210.01	8.73	57	51.39	5.42	33.19	351	0	200
241932	3560100	3	242432	3556846.2	4128.84	0	5.28	36991.57	0	133.09	210.01	8.74	57	51.39	5.42	33.19	363	0	200
239250	3602062	3	239750	3598823.2	4064.86	0	5.2	37017.53	0	132.97	210.01	8.78	57	50.97	5.47	33.56	366	0	200
239265	3601531	3	239765	3598292.1	4056.29	0	5.2	37017.21	0	132.97	210.01	8.78	57	50.98	5.47	33.56	370	0	200
